Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Nothing,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
01/02/2021,2.6,-1.7,0.5,-5.6,,0,0,0,10.9,41.13,14.3,4.9,83,95.43,Overcast
01/03/2021,2.8,-1,1.2,-4.2,,0.1,0,0,14.3,61,28.8,8.1,76,90.67,Rain, Overcast
01/04/2021,3.5,-0.5,2,-3.6,,0.75,0,0,12.6,74.17,13.7,4.6,64.7,94.87,Rain, Partially cloudy
01/05/2021,3.1,0.7,2,-3.6,,11.26,0,0,19.6,259.96,21.1,7.3,93.3,95.12,Rain, Overcast
01/06/2021,2.2,-0.1,1,-2.6,,2.9,0,0,12.2,141.42,17.5,5.8,80,94.97,Rain, Overcast
01/07/2021,1,-0.2,0.5,-4.2,,2.52,0,0,17.9,229.42,24.2,8.1,90.2,91.58,Rain, Overcast
01/08/2021,1.4,-1.4,0,-4.6,,0.1,0,0,17.8,228.96,20.8,11.3,73.1,81.69,Rain, Partially cloudy
01/09/2021,1,-0.9,-0.2,-5.4,,0.3,0,0,17.8,231.71,21.1,9.9,86.1,86.35,Rain, Overcast
01/10/2021,0.8,-5.9,-1.8,-3.5,,0,0,0,9.2,210.04,10.8,7.6,52.4,84.77,Partially cloudy
01/11/2021,-1,-7.7,-4.5,-9.1,,0,0,0,7.7,209.38,10.8,6.2,23.9,85.2,Clear
01/12/2021,1.3,-8.5,-2.6,-8.4,,1.96,0,0,20.1,206.79,50.4,10.3,63.5,80.38,Rain, Partially cloudy
01/13/2021,0.2,-1,-0.5,-6.8,,3.23,0,0,30.6,232.58,52.4,6.6,89.1,91.76,Rain, Overcast
01/14/2021,-0.1,-2.7,-1,-7.4,,5.77,0,0,19.1,265.13,25.2,8.2,90.6,89.62,Rain, Overcast
01/15/2021,-2.7,-6,-4.6,-11.4,,3.53,0,0,14.6,249.17,24.8,12.7,85.9,77.65,Rain, Overcast
01/16/2021,-4,-6.8,-5.3,-13.3,,1.82,0,0,26.7,250.83,46.8,6.4,89.4,86.51,Rain, Overcast
01/17/2021,-7.4,-11.3,-9.9,-17.7,,0.6,0,0,18.3,227.13,28.4,8.5,82.5,82.54,Rain, Overcast
01/18/2021,-7.9,-12,-10.1,-18.1,,0.1,0,0,14.2,236.21,17.5,4.7,73.8,82.18,Rain, Partially cloudy
01/19/2021,1.4,-7.1,-1,-7.9,,1.85,0,0,18.9,197.67,22.9,7.5,87.7,89.07,Rain, Overcast
01/20/2021,4.4,-3.3,1.5,-6.1,,0.1,0,0,11.7,188,28.8,10.3,67.2,88.01,Rain, Partially cloudy
01/21/2021,3.2,-5.8,-1.3,-9.2,,0,0,0,9,109.58,46.8,6.7,48.6,86.2,Partially cloudy
01/22/2021,8.4,-2.9,3.2,-5.6,,0.51,0,0,19.9,151.88,24.9,11,76.2,84.89,Rain, Overcast
01/23/2021,7.9,1.3,4.4,-1.7,,0.3,0,0,14,146.21,26.4,13.3,79.3,83.68,Rain, Overcast
01/24/2021,2.5,-0.1,1.5,-2.9,,44.82,0,0,20.6,218.58,36,11.9,84.1,86,Rain, Overcast
01/25/2021,0.8,-0.4,0.2,-5.2,,13.04,0,0,17.9,260.67,28.8,11.3,90.9,83.1,Rain, Overcast
01/26/2021,0,-2.6,-1.1,-8.3,,0.4,0,0,21.7,235.46,24.6,9.1,84.6,86.14,Rain, Overcast
01/27/2021,-0.2,-4,-1.6,-8,,3.2,0,0,22.2,240.75,32.4,8.9,87.8,86.32,Rain, Overcast
01/28/2021,1.6,-6.6,-1.8,-7.9,,0.83,0,0,17.5,205.13,25.2,7.5,73.9,85.33,Rain, Partially cloudy
01/29/2021,0.5,-2.1,-0.8,-6.5,,2.58,0,0,21.8,191.92,24.5,11.1,80.6,79.93,Rain, Overcast
01/30/2021,0.5,-4,-1.7,-7.4,,2.04,0,0,34.4,233.67,60.8,6.9,89.7,88.52,Rain, Overcast
01/31/2021,-3.7,-11.1,-6.8,-16.6,,0,0,0,10.5,144.75,46.4,11.7,32.3,79.52,Partially cloudy
02/01/2021,-3.7,-11.9,-6.9,-18.8,,110,0,0,26,58.5,24.7,6.3,71.7,88.48,Rain, Partially cloudy
02/02/2021,1.6,-6.3,-1.5,-11,,1.98,0,0,10.8,193.21,43.2,4.7,81.9,85.49,Rain, Overcast
02/03/2021,6.9,1.4,4.1,-0.8,,83.32,0,0,16.5,222.17,39.6,10.1,83.8,89.53,Rain, Overcast
02/04/2021,6.6,-0.2,3.8,-3.9,,3.15,0,0,45.1,234.63,67.2,12.8,86.3,87.38,Rain, Overcast
02/05/2021,-0.1,-2.8,-0.8,-8,,0.21,0,0,19.2,48.58,20.7,8.9,94.8,85.22,Rain, Overcast
02/06/2021,-1.6,-5.5,-2.8,-13.4,,0.2,0,0,28.8,52.33,27.7,13.9,85.8,73.63,Rain, Overcast
02/07/2021,-6.1,-8.4,-7.5,-17.7,,4.81,0,0,36.3,52.92,49.6,4.4,92.8,86.67,Rain, Overcast
02/08/2021,-5.6,-7.7,-6.4,-16.6,,7.48,0,0,30.8,114.13,32.1,6,93.3,88.64,Rain, Overcast
02/09/2021,-3.9,-10.2,-5.9,-12.8,,1.87,0,0,14.2,227.75,10.8,4.4,79.7,87.17,Rain, Overcast
02/10/2021,-3.1,-6.1,-4.4,-10.2,,0.92,0,0,14.7,101.67,10.4,4,93.2,84.96,Rain, Overcast
02/11/2021,-6.9,-12.1,-8.7,-19.2,,0.92,0,0,24.2,302.1,7.2,8.3,73.1,71.72,Rain, Partially cloudy
02/12/2021,-8,-13.1,-10.8,-21.4,,0,0,0,20.3,274.94,,8.3,78.9,73.52,Overcast
02/13/2021,-3.1,-13,-6.6,-20.4,,0.71,0,0,23.2,241.5,25.2,9.5,88.8,82.93,Rain, Overcast
02/14/2021,-3.8,-7.4,-5.1,-14.4,,60.99,0,0,28.6,240.04,32,12.1,59,77.76,Rain, Partially cloudy
02/15/2021,-4.3,-9.9,-7,-15.8,,130,0,0,21,220.92,24.6,7.6,70,80.04,Rain, Partially cloudy
02/16/2021,-1.8,-10,-4.6,-14.2,,130.2,0,0,9.9,146.96,14.4,4.2,91.8,87.32,Rain, Overcast
02/17/2021,3,-2,0.9,-4.1,,137.24,0,0,22.5,235.96,36,5.7,92.1,90.99,Rain, Overcast
02/18/2021,3.3,-1.1,0.9,-5.3,,4.9,0,0,17.4,165.25,18,3.1,94.6,97.72,Rain, Overcast
02/19/2021,3.9,-1.7,0.4,-5.6,,0,0,0,18.3,148.13,14,2.2,76.1,97.91,Overcast
02/20/2021,6.4,-2.5,1.5,-4.5,,0,0,0,7.1,141.91,,4.8,59,88.73,Partially cloudy
02/21/2021,10,-4.6,1.9,-5.5,,0,0,0,7.7,87.14,11.3,8,10.2,79.67,Clear
02/22/2021,9,-2,3.3,-4.4,,0,0,0,10.8,98.5,14.4,7,5.9,81.64,Clear
02/23/2021,7.3,-0.6,3.3,-2.9,,0,0,0,11.8,227.67,17.5,4.6,44.8,88.69,Partially cloudy
02/24/2021,13.9,0.3,6.6,-2.2,,0,0,0,9.8,194.88,10.8,7.5,44.7,76.34,Partially cloudy
02/25/2021,14.8,0.3,7.5,-1.3,,0,0,0,11.7,173.42,39.6,8.5,0,72.87,Clear
02/26/2021,15.3,2.1,8.1,-1.2,,4.94,0,0,26.7,245.04,42.8,10,48,73.54,Rain, Partially cloudy
02/27/2021,5.9,2.2,4.1,-1.2,,0,0,0,24.4,252.04,28.4,12.1,75.2,85.58,Overcast
02/28/2021,5.8,1.5,3.9,-2.2,,0,0,0,25.2,244.71,27.9,13,65.9,78.79,Partially cloudy
03/01/2021,5.3,0.5,3.6,-2.4,,0.2,0,0,12.7,266.21,21,11.1,83.2,79.61,Rain, Overcast
03/02/2021,10.2,-1.4,4.2,-4.3,,0.1,0,0,20.2,219.54,21.1,7.8,37.8,75.37,Rain, Partially cloudy
03/03/2021,13.9,-1.6,7,1.1,,0,0,0,16.8,224.25,27.1,12,28.9,61.44,Partially cloudy
03/04/2021,9.4,2.8,6.6,0,,2.3,0,0,28.6,244.04,28.4,8.2,84.1,76.06,Rain, Overcast
03/05/2021,2.3,-3.2,-0.1,-7.6,,24.04,0,0,17.2,235.58,28.8,12.7,69,84.95,Rain, Partially cloudy
03/06/2021,1.6,-3.6,-0.6,-8,,0,0,0,17.5,229,28.8,13.3,34.6,72.31,Partially cloudy
03/07/2021,6,-2.7,1,-7.6,,0.1,0,0,38.3,229.71,55.4,18.1,36.5,64.3,Rain, Partially cloudy
03/08/2021,2.7,-4,-0.3,-5.5,,0.82,0,0,17.6,256.33,20.9,11.8,72.6,71.46,Rain, Partially cloudy
03/09/2021,1.8,-7.1,-2.4,-11,,0.1,0,0,14.4,119.92,17.6,13.4,50.3,70.28,Rain, Partially cloudy
03/10/2021,2.1,-6.9,-2.1,-9.7,,0,0,0,16.2,60.08,17.7,14.8,17.3,63.91,Clear
03/11/2021,5.8,-8,-0.5,-11.9,,0.21,0,0,20.3,123.58,44.1,11.7,60.6,71.36,Rain, Partially cloudy
03/12/2021,8.1,1,5.7,-0.7,,3.08,0,0,41.3,230.96,63.4,19.2,61.6,73.7,Rain, Partially cloudy
03/13/2021,11.9,-3,5.6,-5.5,,0,0,0,38.9,188.95,57.6,9.7,43.8,64.38,Partially cloudy
03/14/2021,9.9,1,6.7,-2,,0,0,0,36.9,235.29,46.4,10,52.3,65.91,Partially cloudy
03/15/2021,6,-1,1.9,-2.6,,0,0,0,9.3,245.69,,8.4,73.6,82.21,Partially cloudy
